feedback_id,customer_name,feedback,date,product,clean_feedback,category
367,Anitha,Very bad experience and disappointed,2025-07-21,Laptop,very bad experience disappointed,Product
368,Manoj,Customer support did not respond,2025-07-25,Mobile,customer support did not respond,Support
369,Divya,Nothing special,2025-07-03,Smart Watch,nothing special,General
370,Karthik,Poor quality and waste of money,2025-09-20,Headphones,poor quality waste money,Product
371,Suresh,Excellent quality and very satisfied,2025-07-22,E-commerce,excellent quality very satisfied,Product
372,Manoj,Very bad experience and disappointed,2025-05-16,Smart Watch,very bad experience disappointed,Product
373,Rahul,Delivery was too late,2025-10-24,E-commerce,delivery too late,Delivery
374,Divya,Support team was very helpful,2025-01-31,Smart Watch,support team very helpful,Support
375,Rahul,Great service and fast delivery,2025-09-28,Headphones,great service fast delivery,Delivery
376,Sneha,Decent product,2025-07-21,Banking App,decent product,Product
377,Karthik,Acceptable performance,2025-05-23,Banking App,acceptable performance,General
378,Karthik,Great service and fast delivery,2025-05-22,Headphones,great service fast delivery,Delivery
379,Divya,Delivery was too late,2025-07-24,Banking App,delivery too late,Delivery
380,Divya,Nothing special,2025-05-01,Mobile App,nothing special,General
381,Priya,"Amazing experience, highly recommend",2025-01-05,Smart Watch,amazing experience highly recommend,General
382,Priya,Worst product ever,2025-04-29,Internet Service,worst product ever,Product
383,Divya,Okay for the price,2025-10-03,E-commerce,okay price,Price
384,Sneha,Decent product,2025-06-01,E-commerce,decent product,Product
385,Suresh,"Amazing experience, highly recommend",2025-04-06,Internet Service,amazing experience highly recommend,General
386,Rahul,Very bad experience and disappointed,2025-09-29,E-commerce,very bad experience disappointed,Product
387,Divya,Decent product,2025-05-25,Laptop,decent product,Product
388,Divya,Nothing special,2025-01-02,Internet Service,nothing special,General
389,Karthik,Excellent quality and very satisfied,2025-01-29,E-commerce,excellent quality very satisfied,Product
390,Sneha,Average experience,2025-07-13,Mobile App,average experience,General
391,Rahul,Customer support did not respond,2025-01-19,E-commerce,customer support did not respond,Support
392,Priya,Average experience,2025-04-06,E-commerce,average experience,General
393,Priya,Poor quality and waste of money,2025-09-25,Mobile App,poor quality waste money,Product
394,Arun,Okay for the price,2025-02-11,Laptop,okay price,Price
395,Pooja,Decent product,2025-11-22,Headphones,decent product,Product
396,Manoj,Okay for the price,2025-11-08,Mobile App,okay price,Price
397,Priya,Worst product ever,2025-06-28,Internet Service,worst product ever,Product
398,Pooja,Decent product,2025-04-15,Headphones,decent product,Product
399,Karthik,Poor quality and waste of money,2025-01-25,E-commerce,poor quality waste money,Product
400,Karthik,Nothing special,2025-02-06,Smart Watch,nothing special,General
401,Pooja,Great service and fast delivery,2025-12-12,Laptop,great service fast delivery,Delivery
402,Pooja,"Amazing experience, highly recommend",2025-03-03,Headphones,amazing experience highly recommend,General
403,Rahul,Okay for the price,2025-08-04,Headphones,okay price,Price
404,Divya,"Amazing experience, highly recommend",2025-08-12,Laptop,amazing experience highly recommend,General
405,Arun,Acceptable performance,2025-11-10,Headphones,acceptable performance,General
406,Anitha,Okay for the price,2025-10-13,Laptop,okay price,Price
407,Manoj,Very happy with the product,2025-06-14,Mobile App,very happy product,Product
408,Suresh,Delivery was too late,2025-06-13,E-commerce,delivery too late,Delivery
409,Divya,Okay for the price,2025-06-16,Laptop,okay price,Price
410,Divya,Acceptable performance,2025-04-23,E-commerce,acceptable performance,General
411,Karthik,Customer support did not respond,2025-07-30,Mobile,customer support did not respond,Support
412,Suresh,Very bad experience and disappointed,2025-05-21,Laptop,very bad experience disappointed,Product
413,Divya,Customer support did not respond,2025-09-12,Mobile,customer support did not respond,Support
414,Arun,Acceptable performance,2025-05-02,E-commerce,acceptable performance,General
415,Pooja,Decent product,2025-09-26,Banking App,decent product,Product
416,Karthik,Great service and fast delivery,2025-06-09,Banking App,great service fast delivery,Delivery
417,Rahul,Customer support did not respond,2025-03-09,Mobile App,customer support did not respond,Support
418,Rahul,Okay for the price,2025-05-28,E-commerce,okay price,Price
419,Arun,Customer support did not respond,2025-10-02,Mobile App,customer support did not respond,Support
420,Rahul,Nothing special,2025-03-27,Mobile,nothing special,General
421,Divya,Very bad experience and disappointed,2025-10-21,E-commerce,very bad experience disappointed,Product
422,Suresh,Average experience,2025-04-17,Mobile,average experience,General
423,Priya,Worst product ever,2025-09-26,Laptop,worst product ever,Product
424,Priya,Very happy with the product,2025-07-23,E-commerce,very happy product,Product
425,Sneha,Support team was very helpful,2025-11-22,Internet Service,support team very helpful,Support
426,Suresh,Excellent quality and very satisfied,2025-06-07,Smart Watch,excellent quality very satisfied,Product
427,Karthik,Poor quality and waste of money,2025-02-11,Mobile,poor quality waste money,Product
428,Manoj,Decent product,2025-02-12,Laptop,decent product,Product
429,Arun,Excellent quality and very satisfied,2025-02-07,Headphones,excellent quality very satisfied,Product
430,Anitha,Decent product,2025-02-24,Headphones,decent product,Product
431,Sneha,Okay for the price,2025-06-30,E-commerce,okay price,Price
432,Manoj,Acceptable performance,2025-07-15,Smart Watch,acceptable performance,General
433,Anitha,"Amazing experience, highly recommend",2025-04-10,Laptop,amazing experience highly recommend,General
434,Sneha,Poor quality and waste of money,2025-12-08,Smart Watch,poor quality waste money,Product
435,Sneha,Excellent quality and very satisfied,2025-01-19,Headphones,excellent quality very satisfied,Product
436,Rahul,Nothing special,2025-09-09,Internet Service,nothing special,General
437,Pooja,Support team was very helpful,2025-12-15,Mobile,support team very helpful,Support
438,Divya,Poor quality and waste of money,2025-11-23,E-commerce,poor quality waste money,Product
439,Divya,Great service and fast delivery,2025-09-07,Laptop,great service fast delivery,Delivery
440,Priya,Delivery was too late,2025-06-14,Laptop,delivery too late,Delivery
441,Suresh,Decent product,2025-10-03,Laptop,decent product,Product
442,Anitha,Worst product ever,2025-06-16,Banking App,worst product ever,Product
443,Karthik,Okay for the price,2025-08-27,Laptop,okay price,Price
444,Rahul,Great service and fast delivery,2025-02-16,Smart Watch,great service fast delivery,Delivery
445,Suresh,Nothing special,2025-12-06,Internet Service,nothing special,General
446,Sneha,Average experience,2025-03-04,E-commerce,average experience,General
447,Divya,Great service and fast delivery,2025-04-22,Banking App,great service fast delivery,Delivery
448,Manoj,Nothing special,2025-07-11,Banking App,nothing special,General
449,Pooja,Decent product,2025-07-25,Mobile,decent product,Product
450,Anitha,"Amazing experience, highly recommend",2025-10-05,Mobile App,amazing experience highly recommend,General
451,Arun,Average experience,2025-09-09,Mobile,average experience,General
452,Manoj,Support team was very helpful,2025-08-22,Headphones,support team very helpful,Support
453,Sneha,Excellent quality and very satisfied,2025-03-09,Smart Watch,excellent quality very satisfied,Product
454,Priya,Customer support did not respond,2025-07-06,Banking App,customer support did not respond,Support
455,Arun,Acceptable performance,2025-07-19,Banking App,acceptable performance,General
456,Divya,Very happy with the product,2025-09-10,Laptop,very happy product,Product
457,Anitha,Worst product ever,2025-07-06,Mobile,worst product ever,Product
458,Suresh,"Amazing experience, highly recommend",2025-09-01,Banking App,amazing experience highly recommend,General
459,Sneha,Acceptable performance,2025-05-14,Mobile,acceptable performance,General
460,Rahul,Okay for the price,2025-10-01,Smart Watch,okay price,Price
461,Rahul,Average experience,2025-08-17,Smart Watch,average experience,General
462,Divya,Worst product ever,2025-05-15,Mobile App,worst product ever,Product
463,Arun,Nothing special,2025-02-14,Internet Service,nothing special,General
464,Karthik,Support team was very helpful,2025-03-12,Headphones,support team very helpful,Support
465,Karthik,Worst product ever,2025-05-10,Laptop,worst product ever,Product
466,Karthik,Worst product ever,2025-07-29,Banking App,worst product ever,Product
467,Arun,Average experience,2025-01-23,Smart Watch,average experience,General
468,Pooja,Average experience,2025-10-20,Internet Service,average experience,General
469,Divya,Very bad experience and disappointed,2025-05-14,Mobile,very bad experience disappointed,Product
470,Divya,Customer support did not respond,2025-05-20,E-commerce,customer support did not respond,Support
471,Priya,Decent product,2025-02-07,Internet Service,decent product,Product
472,Arun,"Amazing experience, highly recommend",2025-08-31,Headphones,amazing experience highly recommend,General
473,Sneha,Great service and fast delivery,2025-12-11,Mobile App,great service fast delivery,Delivery
474,Suresh,Acceptable performance,2026-01-01,Laptop,acceptable performance,General
475,Priya,Great service and fast delivery,2025-12-18,Smart Watch,great service fast delivery,Delivery
476,Arun,Customer support did not respond,2025-11-30,Internet Service,customer support did not respond,Support
477,Suresh,Very happy with the product,2025-01-18,Laptop,very happy product,Product
478,Manoj,Decent product,2025-04-05,Mobile,decent product,Product
479,Rahul,Customer support did not respond,2025-03-26,Mobile,customer support did not respond,Support
480,Divya,Average experience,2025-03-13,Internet Service,average experience,General
481,Rahul,Poor quality and waste of money,2025-08-31,Banking App,poor quality waste money,Product
482,Priya,Acceptable performance,2025-06-19,Headphones,acceptable performance,General
483,Divya,Very bad experience and disappointed,2025-02-14,Laptop,very bad experience disappointed,Product
484,Karthik,Very happy with the product,2025-11-05,Internet Service,very happy product,Product
485,Sneha,Average experience,2025-08-21,E-commerce,average experience,General
486,Priya,Acceptable performance,2025-05-11,Laptop,acceptable performance,General
487,Karthik,Acceptable performance,2025-04-17,E-commerce,acceptable performance,General
488,Suresh,Nothing special,2025-03-19,Mobile,nothing special,General
489,Priya,Average experience,2025-05-09,Mobile App,average experience,General
490,Sneha,Customer support did not respond,2025-04-27,Laptop,customer support did not respond,Support
491,Rahul,Very happy with the product,2025-06-04,Mobile,very happy product,Product
492,Suresh,Nothing special,2025-02-16,Smart Watch,nothing special,General
493,Sneha,Nothing special,2025-02-09,Laptop,nothing special,General
494,Anitha,Support team was very helpful,2025-02-15,Internet Service,support team very helpful,Support
495,Sneha,Very happy with the product,2025-03-27,E-commerce,very happy product,Product
496,Anitha,Nothing special,2025-02-13,Laptop,nothing special,General
